Date,Open,High,Low,Close
2020-05-12,764.06,775.71,759.94,761.94
2020-05-13,758.28,770.21,758.28,765.02
2020-05-14,764.38,771.89,760.55,769.9
2020-05-15,772.97,791.01,767.97,788.61
2020-05-18,800.24,828.74,800.24,818.54
2020-05-19,818.58,843.23,806.97,837.16
2020-05-20,840.38,867.17,837.15,867.17
2020-05-21,847.3,863.71,827.24,838.5
2020-05-22,837.25,844.96,824.25,835.99
2020-05-25,835.73,846.78,826.55,846.78
2020-05-26,846.76,850.03,829.1,833.33
2020-05-27,823.45,841.17,821.7,838.92
2020-05-28,839.63,845.01,827.42,839.3
2020-05-29,826.05,844.93,826.05,834.77
2020-06-01,843.25,856.02,831.83,851.14
2020-06-02,852.43,857.8,833.14,846.8
2020-06-03,844.25,847.84,829.25,835.86
2020-06-04,829.49,847.09,828.52,841.97
2020-06-05,836.75,847.16,808.68,824.69
2020-06-08,817.47,841.28,814.53,839.27
2020-06-09,838.55,843.5,822.36,837.29
2020-06-10,837.97,845.4,824.67,842.07
2020-06-11,838.73,845.55,806.4,814.59
2020-06-12,812.62,832.5,804.16,814.04
2020-06-15,814.12,824.76,793.7,820.36
2020-06-16,817.45,831.67,812.67,824.65
2020-06-17,826.97,832.72,815.13,823.93
2020-06-18,822.08,826.99,804.86,810.3
2020-06-19,808.5,833.96,807.96,820.95
2020-06-22,812.37,839,811.9,825.9
2020-06-23,830.69,835.14,813.03,831.1
2020-06-24,830.77,834.32,799.7,803.58
2020-06-25,804.57,809.2,796.33,803.01
2020-06-26,805.7,811,796.7,807.05
2020-06-29,805.5,819.06,804.15,816.16
2020-06-30,815.4,831.74,809.4,829.6
2020-07-01,829.5,835.33,811.71,822.98
2020-07-02,821.43,827.37,811.2,814.39
2020-07-03,810.5,818.93,808.9,810.75
2020-07-06,814.72,835.86,812.83,828.09
2020-07-07,826.52,844.85,821.84,839.86
2020-07-08,840,858.53,836.45,849.85
2020-07-09,852,859.05,826.99,838.57
2020-07-10,837.75,845.95,827.11,829.73
2020-07-13,827.52,851.85,827.52,834.55
2020-07-14,835.47,839.51,817.71,829.35
2020-07-15,829.46,841.18,825.68,832.48
2020-07-16,836.45,836.55,822.89,824.25
2020-07-17,829.75,843.72,824.7,841.25
2020-07-20,840.24,851.24,836.17,849.89
2020-07-21,850.44,888.37,844.63,882.97
2020-07-22,889.03,923.15,875,922.51
2020-07-23,924.58,932.94,906.88,918.92
2020-07-24,917.75,930.76,899.93,920.52
2020-07-27,915.37,947.24,915.37,946.38
2020-07-28,947.8,965.67,917.68,955.96
2020-07-29,956.1,960.69,925.25,935.74
2020-07-30,930.84,935.13,885.75,906.95
2020-07-31,907.05,916,899.04,903.95
2020-08-03,905.07,922.78,900.81,920.65
2020-08-04,921.38,941,910.63,938.54
2020-08-05,939.59,981.14,929.8,970.94
2020-08-06,968.13,999.69,967.15,996.85
2020-08-07,999.89,1004.02,950.16,964.29
2020-08-10,964,1007.49,963.73,988.02
2020-08-11,987.8,989.49,932.58,932.58
2020-08-12,931.46,959.43,917.38,931.2
2020-08-13,931.13,967.15,929.9,959.99
2020-08-14,960.35,965.49,944.64,946.04
2020-08-17,944.42,960.56,941.99,958.04
2020-08-18,954.25,974.83,948.14,960.47
2020-08-19,961.58,965.53,931.65,932.54
2020-08-20,938.5,945.64,908.88,920.99
2020-08-21,922.91,928.18,898.79,924.12
2020-08-24,919,939.89,913.7,919.14
2020-08-25,919,933.94,918.76,930.48
2020-08-26,930.65,937.47,913.3,936.78
2020-08-27,937.31,941.91,914.83,925.63
2020-08-28,925.72,942.78,921.29,934.29
2020-08-31,934,940.98,927.23,931.5
2020-09-01,934.25,962.64,930.32,946.4
2020-09-02,946.4,947.86,898.33,908.93
2020-09-03,908.09,916.5,889.61,891.28
2020-09-04,891.98,913.03,889.67,907.23
2020-09-07,904.05,911.85,900.26,911
2020-09-08,910.9,918.78,893.82,902.26
2020-09-09,904.65,925.6,900.19,923.23
2020-09-10,921.06,942.67,919.69,929.91
2020-09-11,929.97,944.06,925.86,931.13
2020-09-14,931.9,960.54,930.97,957.76
2020-09-15,957,978.52,957,972.73
2020-09-16,972.2,983.19,967.38,972.42
2020-09-17,969.74,974.07,926.65,938.14
2020-09-18,939.97,947.53,930.79,931.33
2020-09-21,933.25,944.12,859.5,887.88
2020-09-22,884.3,895.29,862.93,869.74
2020-09-23,869.36,879.09,839.68,841.86
2020-09-24,845,853.71,829.29,851.32
2020-09-25,851.32,865.23,837.17,852.5
2020-09-28,849.44,888.51,849,882.87
2020-09-29,884,893.75,877.02,888.92
2020-09-30,885.23,907.33,869.83,893.44
2020-10-01,892.38,909.6,892.38,899.58
2020-10-02,899.03,900.69,881.49,881.49
2020-10-05,881.34,901.18,875.74,901.18
2020-10-06,899.35,902.83,856.38,856.38
2020-10-07,855.09,871.73,854.84,867.68
2020-10-08,867.94,874.22,861.18,866.69
2020-10-09,867.1,894.38,867.1,893.42
2020-10-12,891,893.48,873.7,877.53
2020-10-13,878,880.5,864.19,868.66
2020-10-14,869.68,877.25,859.53,860.68
2020-10-15,860.36,868.02,842.7,867.43
2020-10-16,869,877.74,859.63,865.94
2020-10-19,865,879.96,855.06,859.98
2020-10-20,865.18,883.32,854.96,876.34
2020-10-21,877.5,895.46,875.64,890.74
2020-10-22,889.42,894.9,863.59,886.39
2020-10-23,884.51,919.33,882,907.15
2020-10-26,904.18,905.3,871.88,874.5
2020-10-27,876.64,888.61,874.29,883.22
2020-10-28,879.54,888.92,858.47,871.13
2020-10-29,871.44,877.27,846.77,852.05
2020-10-30,850.93,860.29,845.83,849.34
2020-11-02,845.5,864.29,840.5,862.33
2020-11-03,862.2,882.46,859.61,871.6
2020-11-04,874.63,878.11,853.35,871.66
2020-11-05,871.72,908.88,869.68,897.64
2020-11-06,894.98,913.77,890.53,895.76
2020-11-09,899,907.86,853.6,869.68
2020-11-10,871.24,893.41,868.6,887.08
2020-11-11,887.02,893.3,860.48,867.7
2020-11-12,868.41,886.3,866.61,882.36
2020-11-13,883.59,898.32,880.53,893.86
2020-11-16,896,929.88,893.45,929.52
2020-11-17,923.66,937.46,921.11,931.35
2020-11-18,932.7,954.38,922.86,945.38
2020-11-19,943.55,954.94,932.74,953.71
2020-11-20,952.39,964.71,949.63,953.6
2020-11-23,950.4,952.99,921.09,930.65
2020-11-24,930.31,962.68,925.55,962.49
2020-11-25,962.78,969.57,952.5,967.57
2020-11-26,964.82,971.09,955.32,965.6
2020-11-27,965.5,971.9,950.05,967.8
2020-11-30,966,981.15,956.17,967.87
2020-12-01,968.25,1004.47,967.25,1003.33
2020-12-02,1003.5,1018.4,982.83,1016.28
2020-12-03,1016.45,1037.54,1009.39,1033.35
2020-12-04,1033.09,1078.8,1028.83,1064.38
2020-12-07,1049,1062.2,1016.54,1027.03
2020-12-08,1026.92,1034.49,1017.1,1029.22
2020-12-09,1028.8,1033.79,998.67,1004.23
2020-12-10,1005.5,1038.11,1001.89,1031.09
2020-12-11,1031,1036.35,1003.87,1014.92
2020-12-14,1018.5,1026.48,999.99,1010.75
2020-12-15,1010,1041.28,1005.6,1040.86
2020-12-16,1040.69,1052.04,1023.11,1035.55
2020-12-17,1036.51,1060.01,1035.42,1048.99
2020-12-18,1049.23,1051.81,1028.63,1036.12
2020-12-21,1042.35,1055.93,980.89,1013.93
2020-12-22,1014.75,1020.61,991.76,1006.06
2020-12-23,1006.18,1021.7,1004.96,1018.42
2020-12-24,1021.38,1029.54,1016.1,1026.77
2020-12-28,1026.15,1053.7,1026.12,1035.05
2020-12-29,1036.49,1060.15,1036.49,1052.95
2020-12-30,1054.8,1072.79,1052.29,1070.82
2020-12-31,1072.73,1082.43,1062.87,1070.71
2021-01-04,1072.02,1128.73,1057.58,1072.99
2021-01-05,1071.4,1116.03,1062.7,1114.13
2021-01-06,1113.99,1117.16,1083.79,1103.77
2021-01-07,1106.07,1122.58,1093,1119.4
2021-01-08,1121.12,1128.22,1055.51,1066.76
2021-01-11,1069.27,1069.92,1012.52,1035.59
2021-01-12,1035.8,1078.94,1035.8,1078.31
2021-01-13,1074.71,1107.58,1063.68,1101.08
2021-01-14,1098.75,1123.4,1098.75,1122.02
2021-01-15,1121.95,1123.68,1075.22,1078.55
2021-01-18,1075.24,1089.02,1071.74,1085.5
2021-01-19,1086.48,1104.21,1077.91,1088.03
2021-01-20,1088.07,1116.24,1082.34,1113.61
2021-01-21,1114.36,1154.77,1101.79,1129.9
2021-01-22,1130.13,1131.61,1088.61,1104.3
2021-01-25,1103.22,1117.82,1085.27,1100.53
2021-01-26,1099.03,1106.22,1083.09,1102.35
2021-01-27,1103.65,1103.65,1066.5,1069.08
2021-01-28,1072.9,1099.13,1053.29,1074.66
2021-01-29,1076.64,1113.38,1067.52,1075.13
2021-02-01,1078.02,1133.28,1078.02,1132.2
2021-02-02,1132.41,1132.43,1087.35,1096.42
2021-02-03,1095.72,1108.84,1092.98,1105.03
2021-02-04,1105.82,1106.58,1079.75,1101.45
2021-02-05,1100.01,1129.36,1098.98,1127.01
2021-02-08,1128.92,1175.83,1128.92,1162.45
2021-02-09,1162.13,1191.43,1160.98,1181.97
2021-02-10,1182.5,1250.82,1181.13,1244.19
2021-02-11,1245.85,1271.93,1228.06,1239.91
2021-02-12,1237.51,1253.8,1212.38,1253.16
2021-02-15,1256.38,1307.43,1256.12,1305.33
2021-02-16,1306.48,1338.93,1260.17,1263.59
2021-02-17,1265.57,1265.57,1228.41,1255.24
2021-02-18,1256.5,1288.33,1252.99,1277.56
2021-02-19,1275.76,1300.9,1234.87,1276.41
2021-02-22,1276.21,1301.66,1264.2,1275.66
2021-02-23,1276.23,1279.26,1217.32,1241.04
2021-02-24,1241.33,1272.32,1239.33,1270.23
2021-02-25,1269.98,1270.1,1220.21,1221.47
2021-02-26,1220.88,1232.55,1171.1,1188.72
2021-03-01,1193.03,1228.16,1186.22,1190.24
2021-03-02,1189.9,1215.63,1173.93,1207.99
2021-03-03,1208.05,1213.01,1173.72,1173.85
2021-03-04,1166.79,1180.19,1122.59,1129.6
2021-03-05,1128.93,1134.22,1113.2,1132.86
2021-03-08,1132.04,1155.95,1123.72,1140.93
2021-03-09,1140.93,1179.29,1140.8,1173.2
2021-03-10,1175.23,1207.19,1156.17,1206.61
2021-03-11,1207.45,1227.37,1195.61,1198.68
2021-03-12,1200.78,1213.6,1171.78,1207.06
2021-03-15,1213.5,1222.26,1201.19,1219.23
2021-03-16,1215.1,1234.74,1205.89,1216.96
2021-03-17,1215.25,1219.04,1189.08,1217.23
2021-03-18,1218.34,1232.4,1208.47,1209.64
2021-03-19,1204.71,1214.05,1172.89,1198.16
2021-03-22,1189.81,1193.97,1166.16,1187.25
2021-03-23,1186.69,1192.27,1167.85,1170
2021-03-24,1169.39,1189.93,1162.19,1176.11
2021-03-25,1172.59,1180.28,1147.1,1153.2
2021-03-26,1154.42,1186.49,1150.69,1185.13
2021-03-29,1188.56,1196.05,1164.69,1179.05
2021-03-30,1175.13,1184.73,1154.63,1158.88
2021-03-31,1159.67,1194.48,1158.21,1185.6
2021-04-01,1188.38,1213.78,1176.33,1213.73
2021-04-05,1213.47,1219,1195.67,1212.6
2021-04-06,1212.28,1244.33,1201.06,1239.97
2021-04-07,1243.55,1246.36,1224.06,1228.63
2021-04-08,1230.21,1236.95,1219.66,1232.1
2021-04-09,1232.83,1233.32,1196.42,1206.07
2021-04-12,1203.59,1205.59,1170.31,1173.88
2021-04-13,1174.88,1182.72,1155.58,1159.42
2021-04-14,1159.92,1186.48,1158.59,1174.87
2021-04-15,1176.25,1205.67,1173.28,1198.05
2021-04-16,1199.98,1212.3,1193.95,1206.03
2021-04-19,1205.72,1228.75,1204.2,1211.13
2021-04-20,1209.99,1212.56,1185.35,1190.41
2021-04-21,1190.78,1221.49,1186.55,1217.37
2021-04-22,1214.81,1219.79,1200.97,1207.78
2021-04-23,1206.39,1251.96,1205.03,1231.53
2021-04-26,1232.18,1247.5,1229.84,1246.88
2021-04-27,1245.35,1256.43,1230.59,1231.23
2021-04-28,1231.33,1232.08,1208.61,1221.46
2021-04-29,1222.04,1231.45,1188.88,1202.31
2021-04-30,1201.5,1223.52,1198.72,1199.78
2021-05-03,1201.56,1244.84,1196.82,1233.09
2021-05-04,1232.23,1268.67,1218.92,1240.7
2021-05-05,1238.32,1242.27,1216.67,1230.32
2021-05-06,1229.18,1256.28,1218.92,1255.5
2021-05-07,1255.46,1265.9,1241.94,1257.01
2021-05-10,1255.98,1277.5,1250.11,1250.85
2021-05-11,1250.32,1253.66,1221.45,1239.42
2021-05-12,1239.85,1244.6,1214.47,1215.34
2021-05-13,1215.86,1223.2,1202.32,1211.2
2021-05-14,1209.24,1231.98,1208.28,1229.99
2021-05-17,1229.49,1246.85,1224.57,1242
2021-05-18,1243.98,1250.32,1217.06,1221.54
2021-05-19,1223.57,1226,1189.28,1195.02
2021-05-20,1195.71,1211.9,1192.42,1199.06
2021-05-21,1200.91,1206.29,1169.62,1172.32
2021-05-24,1172.25,1183.44,1164.83,1178.88
2021-05-25,1177.98,1199.15,1170.5,1195.76
2021-05-26,1195.58,1216.08,1191.58,1195.55
2021-05-27,1195.81,1200.37,1175.11,1182.34
2021-05-28,1183.42,1186.84,1173.02,1183.85
2021-05-31,1184.44,1191.75,1184.11,1190.14
2021-06-01,1189.83,1205.55,1179.65,1196.24
2021-06-02,1196.44,1197.93,1182.77,1193.79
2021-06-03,1195.13,1197.14,1151.02,1162.07
2021-06-04,1160.95,1169.52,1145.54,1168.92
2021-06-07,1169.33,1177.98,1162.1,1176.5
2021-06-08,1176.02,1179.35,1158.31,1164.96
2021-06-09,1164.47,1167.97,1151.86,1152.89
2021-06-10,1153.66,1155.95,1134.3,1155.34
2021-06-11,1154.89,1162.03,1146.94,1148.74
2021-06-14,1150.91,1174.24,1143.24,1167.96
2021-06-15,1168.08,1170.07,1148.82,1156.46
2021-06-16,1156.15,1156.93,1124.21,1124.21
2021-06-17,1123.64,1133.81,1051.4,1064.29
2021-06-18,1064.47,1086.01,1045.92,1046.08
2021-06-21,1043.48,1063.29,1029.12,1062.45
2021-06-22,1061.75,1080.5,1059.53,1078.11
2021-06-23,1076.7,1098.78,1076.7,1087.47
2021-06-24,1089.17,1099.65,1075.88,1096.4
2021-06-25,1095.99,1112.28,1095.45,1109.24
2021-06-28,1110.87,1115.2,1093.96,1094.14
2021-06-29,1094.88,1097.74,1070.02,1070.64
2021-06-30,1073.02,1077.68,1054.48,1074.98
2021-07-01,1075.83,1097.06,1064.45,1086.81
2021-07-02,1087.44,1097.07,1082.9,1094.33
2021-07-05,1093.74,1106.99,1090.96,1100.55
2021-07-06,1101.38,1119.93,1080.7,1093.6
2021-07-07,1095.18,1103.69,1084.74,1089.23
2021-07-08,1089.39,1091.23,1070.14,1077.7
2021-07-09,1078.88,1105.46,1073.32,1104.25
2021-07-12,1104.67,1125.17,1091.66,1123.04
2021-07-13,1125.1,1125.63,1108.03,1108.09
2021-07-14,1108.21,1136.84,1106.35,1132.74
2021-07-15,1131,1147.05,1128.75,1141.24
2021-07-16,1142.76,1143.86,1101.98,1102.44
2021-07-19,1105.02,1109.64,1068.47,1077.46
2021-07-20,1077.97,1087.29,1060.76,1068.79
2021-07-21,1069.69,1084.48,1067.81,1083.5
2021-07-22,1083.8,1096.98,1077.93,1096.1
2021-07-23,1095.84,1101.48,1048.86,1065
2021-07-26,1063.74,1075.34,1059.3,1069.42
2021-07-27,1070.01,1070.55,1048.27,1053.86
2021-07-28,1056.1,1070.28,1048.14,1070.05
2021-07-29,1068.35,1083.47,1063.65,1063.65
2021-07-30,1064.8,1065.18,1041.17,1050.77
2021-08-02,1051.55,1068.68,1051.55,1056.46
2021-08-03,1060.38,1060.59,1044.1,1051.16
2021-08-04,1051.39,1056.05,1023.15,1027.21
2021-08-05,1029.19,1029.19,1008.04,1008.06
2021-08-06,1007.84,1011.72,979.54,983.6
2021-08-09,983.58,987.96,964.31,982.35
2021-08-10,982.36,1004.75,979.41,999.26
2021-08-11,999.88,1026.19,999.77,1023.78
2021-08-12,1023.1,1028.92,1013.62,1023.29
2021-08-13,1024.74,1034.67,1019.08,1030.55
2021-08-16,1032.08,1032.17,1008.72,1026.25
2021-08-17,1027.45,1032.64,993.81,998.42
2021-08-18,998.85,1016.56,992.82,998.52
2021-08-19,999.24,1002.25,964.43,977.18
2021-08-20,976.87,1002.14,973.91,999.19
2021-08-23,997.11,1022.6,995.38,1018.05
2021-08-24,1018.25,1024.15,1009.36,1014.76
2021-08-25,1013.15,1015.65,993.06,999.1
2021-08-26,999.98,1001.46,980.3,981.91
2021-08-27,981.55,1014.33,981.55,1012.44
2021-08-30,1012.53,1018.95,1002.25,1009.69
2021-08-31,1009.85,1021.35,1000.09,1017.04
2021-09-01,1015.16,1019.67,1001.81,1005.13
2021-09-02,1005.89,1012.56,994.8,1001.51
2021-09-03,1000.65,1031,999.68,1026.91
2021-09-06,1026.67,1030.75,1019.84,1024.8
2021-09-07,1024.62,1027.69,998.54,1001.6
2021-09-08,1001.51,1009.61,981.07,983
2021-09-09,983.05,989.83,976.74,979.93
2021-09-10,980.5,989.38,959.11,959.11
2021-09-13,960.75,965.93,953.99,965.11
2021-09-14,965.29,965.77,939.71,943.91
2021-09-15,944.89,950.02,925.77,947.74
2021-09-16,949.72,958.46,933.67,935.51
2021-09-17,936.33,959.17,935.28,941.36
2021-09-20,943.06,945.71,906.99,914.08
2021-09-21,915.63,962.27,913.49,958.42
2021-09-22,958.69,1013.16,953.85,999.53
2021-09-23,1001.74,1013.61,989.14,992.11
2021-09-24,992,995.52,970.78,983.14
2021-09-27,985.13,1001.92,983.01,983.55
2021-09-28,983.32,988.69,965.67,967.77
2021-09-29,970.65,975.26,947.34,952.7
2021-09-30,954.93,971.09,953.73,967.46
2021-10-01,967.73,981.73,960.48,977.55
2021-10-04,977.18,984.51,949.51,968.63
2021-10-05,970.68,970.85,951.25,964
2021-10-06,965.61,992.13,946.06,989.91
2021-10-07,990.94,999.37,979.53,983.43
2021-10-08,983.85,1039.54,981.77,1027.61
2021-10-11,1028.59,1037.57,1009.25,1010.4
2021-10-12,1011.27,1021.38,1005.32,1009.9
2021-10-13,1010.95,1033.09,1007.24,1023.3
2021-10-14,1023.41,1063.62,1018.27,1058.96
2021-10-15,1060.71,1063.02,1046.05,1060.33
2021-10-18,1058.64,1062.2,1036.65,1039.04
2021-10-19,1039.55,1058.84,1038.47,1042.95
2021-10-20,1043.63,1057.17,1037.3,1052.92
2021-10-21,1053.96,1065.74,1039.76,1053.23
2021-10-22,1052.85,1077.87,1042.58,1043.17
2021-10-25,1043.99,1065.31,1040.75,1062.77
2021-10-26,1063.69,1063.69,1028.32,1031.12
2021-10-27,1032.15,1032.79,1012.35,1013.46
2021-10-28,1014.8,1034.19,1011.45,1021.73
2021-10-29,1021.34,1025.91,1008.03,1019.26
2021-11-01,1021.7,1068.62,1021.39,1067.75
2021-11-02,1065.36,1066.26,1039.24,1040.91
2021-11-03,1040.5,1049.21,1023.6,1033.12
2021-11-04,1035.83,1050.05,1026.87,1029.83
2021-11-05,1029.19,1039.39,1028.17,1037.15
2021-11-08,1036.23,1065.33,1034.97,1059.38
2021-11-09,1058.78,1066.14,1049.15,1062.39
2021-11-10,1062.64,1094.87,1054.03,1070.3
2021-11-11,1071.14,1095.27,1068.26,1088.63
2021-11-12,1089,1093.2,1070.01,1086.02
2021-11-15,1085.8,1093.95,1072.01,1089.6
2021-11-16,1089.44,1104.63,1063.4,1064.38
2021-11-17,1065.72,1074.33,1056.42,1060.75
2021-11-18,1062.33,1074.4,1046.37,1050.55
2021-11-19,1050.71,1062.51,1031.75,1032.94
2021-11-22,1033.66,1042.53,1013.48,1013.99
2021-11-23,1014.66,1024.47,959.8,971.59
2021-11-24,971.28,986.33,970.75,979.86
2021-11-25,977.74,1001.52,977.74,998.78
2021-11-26,998.56,999.75,953.94,958.28
2021-11-29,973.13,982.98,965.16,965.67
2021-11-30,967.27,973.43,932.16,939.01
2021-12-01,939.19,958.72,933.87,935.75
2021-12-02,937.78,949.88,935.1,940.51
2021-12-03,941.13,956.01,929.4,935.51
2021-12-06,936.19,946.77,927.9,941.3
2021-12-07,940.75,963.61,940.2,955.2
2021-12-08,955.98,967.84,951.7,959.98
2021-12-09,960.42,962.27,936.98,938.59
2021-12-10,938.84,948.36,934.06,944.3
2021-12-13,945.65,957.07,930.7,932.77
2021-12-14,932.93,936.7,913.99,923.7
2021-12-15,924.04,926.72,897.41,920.78
2021-12-16,920.96,940.44,919.66,939.76
2021-12-17,939.6,946.68,935.42,937.98
2021-12-20,935.8,936.22,921.22,935.61
2021-12-21,935.46,946.18,931.55,937.43
2021-12-22,938.92,973.41,932.75,969.3
2021-12-23,968.77,977.59,963.68,976.1
2021-12-27,970.8,977.27,958.22,974.48
2021-12-28,976.05,991.84,969.59,979.17
2021-12-29,979.94,981.1,962.26,971.36
2021-12-30,970.67,974.39,961.01,965.72
2021-12-31,965.21,970.34,953.72,969.1
2022-01-03,968.74,982.56,933.74,958.78
2022-01-04,959.29,985.45,952.72,975.29
2022-01-05,973.55,1005.05,967.87,985.99
2022-01-06,986.49,990.21,958.78,968.5
2022-01-07,969.88,975.91,952.99,960.96
2022-01-10,962.2,965.78,928.97,943.48
2022-01-11,944.38,978.64,942.15,975.26
2022-01-12,975.02,988.03,967.74,981.17
2022-01-13,980.48,982.12,968.91,974.22
2022-01-14,974.09,986.45,970.15,973.11
2022-01-17,974.53,980.22,968.82,976.73
2022-01-18,976.67,991.55,967.28,986.1
2022-01-19,984.23,1038.77,976.46,1027.07
2022-01-20,1026.6,1057.69,1020.21,1044.86
2022-01-21,1046.39,1052.81,1031.55,1032.96
2022-01-24,1032.65,1041.89,1007.85,1031.84
2022-01-25,1032.37,1037.54,1010.83,1028.67
2022-01-26,1028.51,1064.34,1027.75,1036.52
2022-01-27,1034.98,1040.69,1016.5,1026.7
2022-01-28,1028.25,1032.95,994.67,1012.76
2022-01-31,1012.67,1025.71,1009.85,1022.04
2022-02-01,1021.63,1049.3,1021.16,1030.4
2022-02-02,1029.76,1048.67,1027.5,1037.09
2022-02-03,1038.7,1042.1,1023.09,1036.36
2022-02-04,1036.62,1039.68,1017.16,1027.67
2022-02-07,1028.19,1030.11,1013.71,1023.17
2022-02-08,1024.1,1039.03,1007.58,1035.75
2022-02-09,1036.2,1043.94,1026.06,1037.35
2022-02-10,1038,1058.85,1023.2,1029.88
2022-02-11,1030.11,1038.13,1013.81,1036.97
2022-02-14,1030.8,1042.28,1024.18,1031.59
2022-02-15,1030.92,1036.6,1009.36,1027.89
2022-02-16,1027.86,1066.37,1025.22,1065.43
2022-02-17,1065.6,1095.8,1057.21,1093.08
2022-02-18,1092.14,1099.55,1067.59,1071.09
2022-02-21,1072.33,1084.56,1071.83,1078.78
2022-02-22,1079.93,1094.21,1078.41,1078.41
2022-02-23,1079.32,1096.06,1079.03,1095.16
2022-02-24,1095.63,1127.92,1042.4,1060
2022-02-25,1061.41,1067.75,1047.45,1059.1
2022-02-28,1062.04,1075.89,1037.1,1046.79
2022-03-01,1047.86,1066.88,1042.44,1057.42
2022-03-02,1058.02,1077.99,1053.48,1075.38
2022-03-03,1074.5,1095.29,1070.55,1083.11
2022-03-04,1083.39,1123.74,1073.92,1120.64
2022-03-07,1128.07,1159.18,1108.75,1127.75
2022-03-08,1125.02,1180.83,1121.45,1156.77
2022-03-09,1153.13,1176.65,1066.7,1078.53
2022-03-10,1088.6,1104.15,1061.01,1072.6
2022-03-11,1070.53,1084,1053.55,1074.8
2022-03-14,1074.05,1074.55,1030.45,1034.3
2022-03-15,1037.43,1037.43,983.5,986.25
2022-03-16,985.6,1024.66,985.15,1021
2022-03-17,1023.37,1033.28,1013.35,1025.75
2022-03-18,1026.2,1043.48,1024.5,1029.33
2022-03-21,1027,1047,1025.41,1040
2022-03-22,1041.1,1046.35,1015.76,1024.31
2022-03-23,1025.92,1030.99,1014.5,1023.98
2022-03-24,1024.48,1036.42,1013.3,1026.83
2022-03-25,1026.64,1036,1001.99,1002.35
2022-03-28,1005.75,1007.65,982.55,986
2022-03-29,987.175,991.225,958.5,985.8
2022-03-30,986.12,1004.95,982.61,994.37
2022-03-31,994.69,998.69,980.89,986
2022-04-01,986.55,1002.65,984.72,986.95
2022-04-04,989.1,999.91,983.15,989.05
2022-04-05,990,991.3,968,969.5
2022-04-06,972.33,976.35,952.81,956.625
2022-04-07,957.4,968.27,947.85,966.01
2022-04-08,966.55,989.74,962.96,979.05
2022-04-11,980.77,999.08,976.75,982.575
2022-04-12,984.95,990.56,963.6,970.72
2022-04-13,969.85,992.6,969.85,990
2022-04-14,992.5,996.22,974.98,995.68
2022-04-18,995.15,1024.03,993.57,1015
2022-04-19,1016.28,1026,985.49,993.175
2022-04-20,993.86,995.28,975.3,990.5
2022-04-21,991.2,995.1,969.06,971.75
2022-04-22,972.325,973.325,930.5,933.65
2022-04-25,930.55,934.95,914.35,923.91
2022-04-26,922.3,933.97,914.4,925.24
2022-04-27,925.65,936.65,909.15,919
2022-04-28,921.98,936.275,911.875,920
2022-04-29,921.55,949.52,919,946.83
2022-05-02,940.74,945.45,917.9,938.5
2022-05-03,940.37,973.28,937.9,966.1
2022-05-04,966.45,1001,964.775,996
2022-05-05,996.75,1007.03,972.79,986.5
2022-05-06,984.475,986.325,954.025,969
2022-05-09,963.5,965.98,932.87,956.875
2022-05-10,955.86,992.43,952.31,968
2022-05-11,966.2,1005.65,965.11,999.03
2022-05-12,997.9,1000.79,943.25,945.8
2022-05-13,945.92,965.61,937.6,942.775
2022-05-16,946.25,955.75,934.65,947.825
2022-05-17,950.675,965.69,939.45,956.1
2022-05-18,955.175,969.3,934,938.425
2022-05-19,937,971.15,925.5,966.65
2022-05-20,962.9,972.51,947.88,953.16
2022-05-23,961,980.86,956.3,957.98
2022-05-24,950.45,969.42,948.6,956
2022-05-25,957.075,960.175,937,948.2
2022-05-26,949.88,954.625,938.37,950.4
2022-05-27,953.95,961.475,949.67,955.7
2022-05-30,959.38,967,953.6,962
2022-05-31,961.5,980,952.86,970.5
2022-06-01,967.9,1009.5,965.53,999
2022-06-02,998.5,1033.4,991.49,1024.77
2022-06-03,1025.9,1034.87,1011.1,1012.99
2022-06-06,1019.36,1035.99,1015.65,1022
2022-06-07,1022.4,1023.67,1002.7,1015.05
2022-06-08,1014.7,1018.01,999.65,1010.4
2022-06-09,1009.34,1011,971.45,974.85
2022-06-10,976.02,982,958.825,977.07
2022-06-13,976.2,977.075,933.5,934.74
2022-06-14,935.425,949.87,920,923.99
2022-06-15,924.25,954.5,923.52,943
2022-06-16,944.46,957.27,929.1,955.5
2022-06-17,953.51,955.475,932.06,933.7
2022-06-20,936.6,947.39,929,935.28
2022-06-21,935.5,958,933,941.69
2022-06-22,942.6,944.79,927.525,931.775
2022-06-23,929.4,933.76,908.3,909.27
2022-06-24,909.825,926.4,908.55,909.95
2022-06-27,915.8,919.5,900.1,911.48
2022-06-28,909.95,930.4,907.92,912.5
2022-06-29,914.775,939.83,912.5,920.5
2022-06-30,920.21,928.075,892,897.83
2022-07-01,897.26,904.95,867.5,888
2022-07-04,894.4,894.45,881.95,889.17
2022-07-05,891.65,892.175,854,868.77
2022-07-06,870.1,872.65,847,857.5
2022-07-07,860.96,883.48,852.5,879
2022-07-08,876.875,904.1,869.75,898
2022-07-11,895.37,897.5,870.81,873.325
2022-07-12,873.5,874.2,845,849.15
2022-07-13,845.5,865.275,836.5,853.5
2022-07-14,858,858.54,830.23,852.16
2022-07-15,847.6,856.76,840.24,848.75
2022-07-18,853.76,881.7,850.55,867.56
2022-07-19,868,890.15,858.5,878.35
2022-07-20,878.63,888.37,860.14,861.65
